District,SS,Toponym,Chrononym,Def,Context,Year,Comment,Latitude,Longitude,DISS
Окт,Покровский,Боговарово,ПЕТРы И ПаВЛЫ,"праздник в с. Боговарово Покровского с/с, Петров день 29 июня (12 июля)","Здесь вот в БоговАрове приходскОй прАздник ПокрОв и бывАет ПетрОв день, ПетрЫ и ПАвлы.",2011 февраль,,,,
Пав,Леденгский,Леденгск,ПЕТРы И ПаВЛЫ,день в честь Святых Петра и Павла 12 июля,"ПетрЫ и ПАвлы ‒ лавры, у всех день рождения; в этот день просили у Бога дождичка.",2009 авг.,,,,
Пав,Крутогорский,Шайменский,ПЕТРы И ПаВЛЫ,"день свв. Петра и Павла, 12 июля",,2009 авг.,,,,
Меж,Георгиевский,Георгиевское,ПЕТРы И ПаВЛЫ,"12 июля, день апостолов Петра и Павла",В Ершихе ПетрЫ и ПАвлы праздновали.,2023 лето,,,,
Мак,Николо-Макаровский,Николо-Макарово,ПЕТРы И ПаВЛЫ,"праздник, отмечаемый 12 июля в д. Могилево Николо-Макаровского с/с",ПетрЫ и Павлы в Могилёво отмечают обычно.,2022 лето,,,,
Шар,Троицкий,Троицкое,ПЕТРы И ПаВЛЫ,"день апостолов Петра и Павла, отмечаемый 12 июля","ПетрЫ и ПАвлы пройдут, а после них ‒ сенокос.",2012 лето,,,,
Шар,Заболотский,Заболотье,ПЕТРы И ПаВЛЫ,"церковный праздник, отмечаемый в середине лета","Самый главный летний праздник ‒ ПетрЫ, ПетрЫ и ПАвлы, это был наш праздник, в с. Заболотье гуляли.",2014 авг.,,,,
Шар,Троицкий,Троицкое,ПЕТРы И ПаВЛЫ,"день свв. Петра и Павла, 12 июля",,2012 лето,ПЕТРы,,,
Шар,Зебляки,Зебляки,ПЕТРы И ПаВЛЫ,12 июля,"ПетрОв дЕнь, 12 июля, ПетрЫ и ПАвлы. На 12 июля стог смечешь, а 13-го отдохнуть дадут.",2014 авг.,ПЕТРоВ ДеНЬ,,,
Шар,Конёвский,Конёво,ПЕТРы И ПаВЛЫ,12 июля,ПетрЫ и ПАвлы в ВарвАрине прАздновали.,2012 лето,,,,
Кологр,Ужугский,Ужуга,ПЕТРы И ПаВЛЫ,12 июля,"Если в ПетрЫ и ПАвлы замуж выходить, то крепкий союз будет.",2024 лето,,,,
Кологр,Уромский,Кологрив,ПЕТРы И ПаВЛЫ,12 июня,"Отмечали Петры и Павлы, потому что много было Петров и Павлов.",2024 лето,,,,
Кологр,Уромский,Урма,ПЕТРы И ПаВЛЫ,12 июля,ПетрЫ и ПАвлы в Кологриве отмечали.,2024 лето,< б. д. Пустынь,,,
Кологр,Уромский,Верхняя Унжа,ПЕТРы И ПаВЛЫ,12 июля,Летом ПетрЫ и ПАвлы были.,2024 лето,,,,
Меж,Петушихский,Барановица,"ПЕТРы И ПаВЛЫ, ФРОЛы И ЛаВРЫ",12 июля,По веники идём после Ивана до Петров и Павлов. И сенокос с Ивана у нас.,2024 лето,,,,
Шар,Шангский,Осипово,ПЕТУШиНЫЙ ПРаЗДНИК,"12 июля, престольный праздник д. Осипово Шангского с/с","А 12 июля был ПетрЫ и ПАвлы ‒ ФролЫ и ЛАвры. Это был престольный праздник деревни Осипово. Это один и тот же праздник, ПетрЫ и ПАвлы, а к ним еще добавляются ФролЫ и ЛАвры. А так это ПетрОв дЕнь зовётся.",2013 лето,ПЕТРоВ ДеНЬ,,,
Окт,Соловецкий,Соловецкое,ПОБеДА,"праздник, день Свв. Кузьмы и Демьяна (1.11./ 14.11.)","КузьмИнки с ветеранами отмечали, 14 ноября. КурЯчий прАздник, петушка готовят, курицу, ПетушИный прАздник.",2011 февраль,"КУРяЧИЙ ПРаЗДНИК, КУЗЬМиНКИ",,,
Меж,Петушихский,Петушиха,ПОВОРоТЫ,День Победы (9 мая),Приходили в ПобЕду проверять.,2023 лето,,,,
Мак,Юровский,Большие Рымы,ПОВОРоТЫ,24 декабря,"Повороты были. Сегодня Повороты, день поворачивается на лето.",2023 лето,,,,
Мак,Юровский,Юрово,ПОКРоВ,25 декабря,"Повороты были, день поворачивается.",2022 лето,,,,
Нерех,Татарский,Татьянино,ПОКРоВ,престольный праздник д. Ширино 14 октября,,2019 лето,,,,
Окт,Власовский,Лямино,ПОКРоВ,14 октября; Покров Пресвятой Богородицы,"А потом корове в ПокрОв закАрмливают [дожинальный сноп]: ""БАтюшка ПокрОв, покрОй Избу теплОм, шУбным рукавОм,"" ‒ и скотине закАрмливают ‒ вот бАрина, чтобы скотина сытая была.",2011 авг.,,,,
Окт,Соловецкий,Макарьевская,ПОКРоВ,14 октября,"БАтюшка-ПокрОв, покрОй зЕмлю снежкОм, а менЯ красИвым женишкОм.",2011 февраль,,,,
Окт,Покровский,Даровая,ПОКРоВ,"праздник Покрова Богородицы, отмечаемый 14 октября",В ПокрОв-от этот снопик дИлишь ‒ скотину закАрмливали.,2011 февраль,,,,
К-С,Сидоровский,Булдачиха,ПОКРоВ,"праздник, отмечаемый 14 октября","На Покров гадали на жениха, ночью четырнадцатого октября.",2019 лето,,,,
Окт,Соловецкий,Грехово,ПОКРоВ,"Покров Пресвятой Богородицы, 14 октября по н. ст.","Не жди ПокрОва, руби капусту. До ПокрОва уж надо всё убрать.",2011 авг.,,,,
Мак,Нижне-Нейский,Березники,ПОКРоВ,"годовой праздник в д. Назарово Нижне-Нейского с/с, 14.10",,2022 лето,,,,
Меж,Петушихский,Барановица,ПОКРоВ,14 октября,Не жди Покрова ‒ руби капусту. Иначе может замёрзнуть.,2023 лето,,,,
